 5.78220327627e8 	-2.35589313704e8	-5.18156205269e7	-2.87884734045e7	-1.98643991335e7	-3.28522033157e7	-11087.8166673
-2.35589313704e8	1.05020287794e8 	1.95678493195e7 	1.22284968973e7 	8.91129799822e6 	1.38605499096e7 	3897.30321488 
-5.18156205269e7	1.95678493195e7 	5.00410271013e6 	2.54681273188e6 	1.61106538791e6 	2.92800204186e6 	1014.92765435 
-2.87884734045e7	1.22284968973e7 	2.54681273188e6 	1.4995536664e6  	994033.873547   	1.70776486873e6 	467.241282659 
-1.98643991335e7	8.91129799822e6 	1.61106538791e6 	994033.873547   	825516.153434   	1.13206023261e6 	368.125653541 
-3.28522033157e7	1.38605499096e7 	2.92800204186e6 	1.70776486873e6 	1.13206023261e6 	1.98067974503e6 	548.60777522  
-11087.8166673  	3897.30321488   	1014.92765435   	467.241282659   	368.125653541   	548.60777522    	0.17128862175 
