0.0000316227766017	-1517.13180642 	-1513.60595516	627.252530689    	139.823534488  	-1084.46918734 
0.0000319889510969	-1534.39116192 	-1530.57492553	634.286885875    	141.390770798  	-1094.9968267  
0.000032359365693 	-1551.85710582 	-1547.73077803	641.396959251    	142.975574448  	-1105.62422662 
0.0000327340694879	-1569.51636488 	-1565.07470943	648.582605134    	144.5781476    	-1116.35234134 
0.0000331131121483	-1587.34691786 	-1582.61053542	655.844133003    	146.198689481  	-1127.18209315 
0.0000334965439158	-1605.32197253 	-1600.34223105	663.182966397    	147.837399456  	-1138.11439622 
0.0000338844156139	-1623.41276187 	-1618.27393527	670.601087535    	149.494479168  	-1149.15017306 
0.0000342767786546	-1641.58845769 	-1636.40995017	678.100598941    	151.17013257   	-1160.29035462 
0.0000346736850453	-1659.8160707  	-1654.75474807	685.683701517    	152.864565964  	-1171.53588046 
0.0000350751873953	-1678.06034641 	-1673.31297856	693.352768064    	154.577988029  	-1182.88769884 
0.0000354813389234	-1696.28886203 	-1692.08805816	701.109927784    	156.310609958  	-1194.3467676  
0.0000358921934645	-1714.53107742 	-1711.07806039	708.956641182    	158.062646587  	-1205.91406267 
0.000036307805477 	-1732.86220157 	-1730.28036949	716.894019489    	159.834316103  	-1217.59057558 
0.0000367282300498	-1751.3636866  	-1749.6920654 	724.922745752    	161.625839374  	-1229.37730825 
0.0000371535229097	-1770.12272742 	-1769.30988614	733.043429429    	163.437439988  	-1241.27527304 
0.0000375837404288	-1789.23254292 	-1789.1302103 	741.256661295    	165.26934429   	-1253.28549296 
0.0000380189396321	-1808.79266891 	-1809.1490387 	749.562982933    	167.121781437  	-1265.40900186 
0.0000384591782045	-1828.90582194 	-1829.36309057	757.963013698    	168.994983446  	-1277.64684468 
0.0000389045144994	-1849.59470157 	-1849.77875972	766.457803964    	170.889185343  	-1290.00007837 
0.0000393550075456	-1870.79041244 	-1870.40778558	775.048362011    	172.804625228  	-1302.46977226 
0.0000398107170553	-1892.41405731 	-1891.26275102	783.735905493    	174.741544235  	-1315.05700749 
0.0000402717034325	-1914.38065328 	-1912.35699439	792.521756303    	176.700186577  	-1327.76287729 
0.0000407380277804	-1936.59882842 	-1933.70464561	801.407265302    	178.680799606  	-1340.58848716 
0.0000412097519097	-1958.97050565 	-1955.32066384	810.393831411    	180.683633871  	-1353.53495517 
0.000041686938347 	-1981.39135263 	-1977.22022541	819.482795656    	182.708943096  	-1366.6034116  
0.0000421696503429	-2003.80848344 	-1999.40698539	828.674792802    	184.756978348  	-1379.79495521 
0.0000426579518802	-2026.2664375  	-2021.87494076	837.970678427    	186.827983516  	-1393.11061965 
0.0000431519076828	-2048.82308699 	-2044.61719584	847.371514631    	188.922203801  	-1406.55143713 
0.000043651583224 	-2071.54050742 	-2067.62615844	856.878299146    	191.039886642  	-1420.1184452  
0.0000441570447353	-2094.4851858  	-2090.89350766	866.492030305    	193.18128172   	-1433.81268664 
0.0000446683592151	-2117.72823762 	-2114.41015678	876.213696944    	195.346640965  	-1447.63520943 
0.0000451855944375	-2141.34558853 	-2138.16635954	886.044230631    	197.536218572  	-1461.58706667 
0.0000457088189615	-2165.39098222 	-2162.16011372	895.984991729    	199.750276986  	-1475.66936071 
0.0000462381021399	-2189.84485786 	-2186.39941715	906.03721632     	201.989098141  	-1489.8833256  
0.0000467735141287	-2214.67235616 	-2210.89292784	916.201641088    	204.252970788  	-1504.23023258 
0.0000473151258961	-2239.83579434 	-2235.64979001	926.478932611    	206.542187856  	-1518.7113703  
0.0000478630092323	-2265.29452439 	-2260.67963779	936.869731356    	208.857046544  	-1533.32804529 
0.0000484172367584	-2291.00478538 	-2285.99261821	947.37465567     	211.197848423  	-1548.08158246 
0.0000489778819368	-2316.91954949 	-2311.59942849	957.994432965    	213.564899539  	-1562.97332554 
0.0000495450190805	-2342.99965573 	-2337.50750126	968.729539968    	215.958507623  	-1578.00461651 
0.0000501187233627	-2369.25610153 	-2363.71761144	979.580648267    	218.378970997  	-1593.1767145  
0.0000506990708275	-2395.71631049 	-2390.23061875	990.549651749    	220.826587425  	-1608.49086089 
0.0000512861383991	-2422.40961393 	-2417.04720938	1001.63879572    	223.301658054  	-1623.9483079  
0.0000518800038929	-2449.36734099 	-2444.16791312	1012.85041726    	225.80448746   	-1639.55031881 
0.000052480746025 	-2476.62291659 	-2471.59309423	1024.18694022    	228.335383691  	-1655.29816803 
0.0000530884444231	-2504.21196354 	-2499.32293775	1035.65075174    	230.894658318  	-1671.19314129 
0.000053703179637 	-2532.16832305 	-2527.35773449	1047.24424541    	233.482625884  	-1687.23653145 
0.0000543250331492	-2560.49777873 	-2555.69969884	1058.96985051    	236.099599441  	-1703.42960611 
0.0000549540873858	-2589.19276967 	-2584.35200506	1070.82916982    	238.745892755  	-1719.77362362 
0.000055590425727 	-2618.24485975 	-2613.31791701	1082.82338619    	241.421822705  	-1736.26985025 
0.000056234132519 	-2647.64474414 	-2642.60073164	1094.95364644    	244.127709321  	-1752.9195603  
0.0000568852930844	-2677.38220464 	-2672.20377946	1107.22108843    	246.863875807  	-1769.72403613 
0.0000575439937337	-2707.4460629  	-2702.13042489	1119.62692949    	249.630648573  	-1786.68456811 
0.0000582103217771	-2737.8251293  	-2732.38426832	1132.17240128    	252.428358293  	-1803.80246206 
0.0000588843655356	-2768.52109886 	-2762.97044025	1144.8584307     	255.257355914  	-1821.07915322 
0.0000595662143529	-2799.5457285  	-2793.89546686	1157.6865662     	258.118010782  	-1838.51619171 
