0.0000316227766017	51.8043696702   
0.0000319889510969	52.3850279224   
0.000032359365693 	52.9721948427   
0.0000327340694879	53.5659453319   
0.0000331131121483	54.1663532029   
0.0000334965439158	54.7734923205   
0.0000338844156139	55.3874373924   
0.0000342767786546	56.0082639836   
0.0000346736850453	56.6360485281   
0.0000350751873953	57.2708683414   
0.0000354813389234	57.9128016702   
0.0000358921934645	58.5619281104   
0.000036307805477 	59.2183285      
0.0000367282300498	59.8820846708   
0.0000371535229097	60.5532794609   
0.0000375837404288	61.2319967314   
0.0000380189396321	61.9183213841   
0.0000384591782045	62.6123393809   
0.0000389045144994	63.3141377989   
0.0000393550075456	64.0238048538   
0.0000398107170553	64.7414298847   
0.0000402717034325	65.4671033724   
0.0000407380277804	66.2009169604   
0.0000412097519097	66.9429634764   
0.000041686938347 	67.6933369253   
0.0000421696503429	68.4521303264   
0.0000426579518802	69.2194340402   
0.0000431519076828	69.9953389136   
0.000043651583224 	70.779936622    
0.0000441570447353	71.5733196717   
0.0000446683592151	72.3755814026   
0.0000451855944375	73.1868159935   
0.0000457088189615	74.0071206793   
0.0000462381021399	74.8365999167   
0.0000467735141287	75.6753606872   
0.0000473151258961	76.52351152     
0.0000478630092323	77.3811625272   
0.0000484172367584	78.2484254407   
0.0000489778819368	79.1254136493   
0.0000495450190805	80.0122411673   
0.0000501187233627	80.9090185218   
0.0000506990708275	81.8158560347   
0.0000512861383991	82.7328652802   
0.0000518800038929	83.6601591025   
0.000052480746025 	84.5978516334   
0.0000530884444231	85.5460583094   
0.000053703179637 	86.5048956683   
0.0000543250331492	87.4744796946   
0.0000549540873858	88.4549266388   
0.000055590425727 	89.4463539035   
0.000056234132519 	90.4488800591   
0.0000568852930844	91.462624853    
0.0000575439937337	92.4877092186   
0.0000582103217771	93.5242556707   
0.0000588843655356	94.572394234    
0.0000595662143529	95.6322617507   
0.0000602559586074	96.7039972845   
0.000060953689724 	97.7877420328   
0.0000616595001861	98.88363938     
0.0000623734835482	99.9918349513   
0.000063095734448 	101.112476452   
0.0000638263486191	102.245705446   
0.0000645654229035	103.39165418    
0.0000653130552647	104.55045521    
0.0000660693448008	105.722242099   
0.0000668343917569	106.907149402   
0.0000676082975392	108.105312666   
0.0000683911647281	109.316868449   
0.0000691830970919	110.541959913   
0.0000699841996002	111.780743593   
0.0000707945784384	113.03337977    
0.0000716143410213	114.300031085   
0.0000724435960075	115.580862596   
0.0000732824533139	116.876041835   
0.0000741310241301	118.185738867   
0.0000749894209332	119.510124047   
0.0000758577575029	120.849361941   
0.0000767361489362	122.203617229   
0.0000776247116629	123.573056468   
0.000078523563461 	124.957848115   
0.0000794328234724	126.358162554   
0.0000803526122186	127.774172123   
0.0000812830516164	129.206050612   
0.0000822242649947	130.653970463   
0.0000831763771103	132.118104621   
0.0000841395141645	133.598627719   
0.0000851138038202	135.095716099   
0.0000860993752185	136.609547824   
0.0000870963589956	138.140302686   
0.0000881048873008	139.688163055   
0.0000891250938134	141.253322496   
0.0000901571137606	142.835982995   
0.0000912010839356	144.436349578   
0.0000922571427155	146.054630295   
0.0000933254300797	147.691036287   
0.0000944060876286	149.345781863   
0.0000954992586021	151.019084157   
0.000096605087899 	152.711153826   
0.0000977237220956	154.422194263   
0.0000988553094657	156.152410464   
0.0001            	157.902009447   
0.000101157945426 	159.671200274   
0.000102329299228 	161.460194061   
0.000103514216668 	163.269204024   
0.000104712854805 	165.098447497   
0.000105925372518 	166.948147375   
0.000107151930524 	168.81852936    
0.000108392691402 	170.70982171    
0.000109647819614 	172.62225527    
0.000110917481526 	174.556063511   
0.00011220184543  	176.51148257    
0.000113501081567 	178.488752675   
0.00011481536215  	180.488120653   
0.000116144861384 	182.509837104   
0.000117489755494 	184.554155873   
0.000118850222744 	186.621334114   
0.000120226443462 	188.711632352   
0.000121618600065 	190.825314552   
0.000123026877081 	192.962647242   
0.000124451461177 	195.123896118   
0.000125892541179 	197.309328893   
0.000127350308102 	199.519216527   
0.000128824955169 	201.753833272   
0.000130316677845 	204.013456736   
0.000131825673856 	206.298367931   
0.000133352143216 	208.608850428   
0.000134896288259 	210.945183909   
0.000136458313659 	213.307647488   
0.00013803842646  	215.696523046   
0.000139636836106 	218.112095274   
0.000141253754462 	220.554651698   
0.000142889395851 	223.0244827     
0.000144543977075 	225.521881945   
0.000146217717446 	228.047152272   
0.000147910838817 	230.600604841   
0.000149623565609 	233.182554729   
