0.00223560742601	-194776.549938	-194476.41278 	83274.9514286	16785.5010652	-58708.8685073	14141.7986479	1.
0.00236807549404	-203504.556035	-203327.765687	87293.2876584	17637.7717029	-60674.4534565	14859.837371 	1.
0.00250839278856	-212574.973494	-212443.40153 	91448.7596175	18524.5805385	-62658.7413606	15606.9745547	1.
0.00265702440549	-222039.142042	-221757.633672	95741.1390893	19446.1838848	-64656.6198984	16383.4261426	1.
0.0028144629994 	-231614.050926	-231229.88962 	100166.71638 	20402.7375458	-66662.589335 	17189.3233998	1.
0.00298123041649	-240886.584578	-240873.707311	104717.090329	21394.2935208	-68670.7808709	18024.7101358	1.
0.00315787942428	-250881.188857	-250651.018607	109379.810708	22420.5368806	-70674.1570985	18889.3210225	1.
0.00334499554383	-261516.454578	-260550.630544	114158.76939 	23480.9498302	-72665.1253285	19782.7198169	1.
0.0035431989905 	-271503.477456	-270566.191934	119038.642196	24574.8734807	-74635.7835859	20704.3514049	1.
0.00375314672973	-281082.054808	-280572.886018	124004.891488	25701.4534527	-76577.7991436	21653.495971 	1.
0.00397553465461	-290890.273948	-290555.633711	129054.181057	26859.382525 	-78481.7128225	22629.0521803	1.
0.00421109989246	-301187.979913	-300552.356739	134168.572361	28046.9773617	-80337.2891054	23629.6018207	1.
0.00446062324819	-311259.456718	-310416.967435	139334.91487 	29262.3711292	-82134.1650338	24653.5720835	1.
0.00472493179225	-320998.008475	-320061.810049	144536.233646	30503.1812732	-83860.9896556	25698.9556648	1.
0.00500490160215	-330680.851934	-329469.566523	149735.31471 	31766.5710298	-85505.738031 	26763.3625885	1.
0.00530146066623	-340366.860667	-338555.691237	154912.200993	33049.3295887	-87056.0531244	27844.0877443	1.
0.00561559195958	-349422.809163	-347247.253524	160050.201798	34347.7548677	-88499.0514255	28938.0121248	1.
0.00594833670226	-357738.899816	-355478.471701	165109.407419	35657.5992548	-89821.3276727	30041.5571135	1.
0.00630079781048	-365890.479405	-363109.060655	170069.536722	36974.0319404	-91009.0191524	31150.6527491	1.
0.00667414355234	-373525.535758	-370103.518841	174894.183527	38291.6138716	-92047.9133507	32260.7166252	1.
0.00706961142018	-380570.112297	-376336.600888	179526.663766	39604.290189 	-92923.6052742	33366.6475174	1.
0.00748851223239	-387235.154383	-381621.75132 	183929.691217	40905.3574124	-93621.5995905	34462.7977383	1.
0.00793223447819	-393212.787375	-385912.325911	188077.04655 	42187.4038697	-94127.3644017	35542.922948 	1.
0.00840224892   	-398026.770101	-389135.925428	191906.385627	43442.3478978	-94426.6181133	36600.2143383	1.
0.00890011346838	-401563.65511 	-391180.45246 	195358.752522	44661.3291475	-94505.2922695	37627.2070579	1.
0.00942747834588	-404510.752085	-391925.066043	198388.849399	45834.6129901	-94349.5588993	38615.6996739	1.
0.0099860915569 	-407185.80345 	-391185.149129	200930.162572	46951.91671  	-93946.7348388	39557.0289899	1.
0.0105778046816 	-408837.318148	-388782.747345	202929.491181	48002.1715849	-93284.9771208	40441.8695979	1.
0.0112045790132 	-408200.724677	-384620.211121	204344.95484 	48973.4361249	-92353.3455947	41260.160783 	1.
0.0118684920588 	-406901.286298	-378609.537357	205079.365639	49853.2681558	-91142.734378 	42001.4200029	1.
0.0125717444255 	-405561.641136	-370665.19647 	205080.022213	50628.6303583	-89645.8487081	42654.6633052	1.
0.0133166671147 	-403146.654108	-360668.279309	204312.125672	51285.9878943	-87857.5434817	43208.4875777	1.
0.0141057292482 	-399437.689619	-348464.546576	202698.488018	51811.5402996	-85775.3503556	43651.2659175	1.
0.0149415462525 	-394915.974229	-334074.00718 	200189.866138	52191.369485 	-83399.7907009	43971.2723229	1.
0.0158268885278 	-390087.818111	-317501.207604	196753.310058	52411.8476762	-80735.0378478	44157.0253829	1.
0.0167646906311 	-384733.18431 	-298525.350551	192361.015957	52460.0852267	-77789.4975566	44197.6655595	1.
0.0177580610024 	-379364.158429	-277339.251665	187015.222352	52324.1225463	-74575.8691173	44083.1168878	1.
0.0188102922687 	-374147.083084	-254130.710177	180725.974839	51993.6909293	-71111.9182449	43804.7279749	1.
0.0199248721573 	-368774.676094	-228828.961223	173500.582367	51460.9362521	-67420.9385479	43355.881715 	1.
0.0211054950563 	-365219.486571	-201760.492735	165410.285778	50720.9012732	-63531.6606712	42732.401628 	1.
0.0223560742601 	-361847.968621	-173204.217578	156594.748722	49772.2638085	-59478.3006326	41933.1737727	1.
0.0236807549404 	-359922.333089	-143674.693488	147168.052429	48618.5046547	-55300.842018 	40961.1307233	1.
0.0250839278856 	-360898.698067	-113638.568855	137333.055052	47268.2632233	-51044.0376131	39823.5511912	1.
0.0265702440549 	-362763.892523	-83413.0422048	127291.895224	45736.3701129	-46756.9802495	38532.929968 	1.
0.028144629994  	-367012.922047	-53896.5574794	117249.6323  	44044.0426418	-42491.5094778	37107.142662 	1.
0.0298123041649 	-374460.158703	-25684.0246422	107537.491309	42218.9624452	-38300.4437177	35569.5110742	1.
0.0315787942428 	-383496.90281 	484.349341835 	98390.7870915	40294.9026081	-34235.4028807	33948.4890565	1.
0.0334499554383 	-395448.892942	24288.9351536 	90102.8694355	38311.3885156	-30344.7864859	32277.3767792	1.
0.035431989905  	-408819.738264	44607.5607707 	82886.8953485	36311.7024265	-26670.6523892	30592.6395812	1.
0.0375314672973 	-423511.223666	61402.2898414 	76915.0942689	34340.95633  	-23246.3309325	28932.2843511	1.
0.0397553465461 	-439093.008358	74110.8567529 	72359.49769  	32443.5370015	-20094.3158682	27333.7069843	1.
0.0421109989246 	-454198.207145	82857.2647845 	69165.8747161	30659.9983909	-17224.727242 	25831.0742173	1.
0.0446062324819 	-466188.30274 	87660.2495012 	67238.6359044	29023.8948492	-14634.8177757	24452.6556187	1.
0.0472493179225 	-475617.1985  	89174.5106089 	66339.068352 	27556.8400511	-12308.780489 	23216.6607277	1.
0.0500490160215 	-478590.866495	87810.5265977 	66027.6137247	26266.4404017	-10220.3813821	22129.4979468	1.
0.0530146066623 	-474792.940529	84663.8777523 	65857.4410269	25142.5318846	-8335.74341812	21182.6040837	1.
0.0561559195958 	-461110.711717	80820.8500435 	65148.9900899	24154.6365865	-6617.76441361	20350.3014711	1.
0.0594833670226 	-436347.243602	77588.6875096 	63187.3216916	23252.4412912	-5032.06742037	19590.2011822	1.
0.0630079781048 	-400563.004926	76329.7731299 	59407.8424309	22367.7471509	-3553.0194815 	18844.8456311	1.
0.0667414355234 	-355882.6259  	77825.5825078 	53422.7932173	21423.5311619	-2169.79728551	18049.3428729	1.
0.0706961142018 	-304706.080621	82354.8801067 	45312.7162157	20347.4531897	-889.517441087	17142.7462838	1.
0.0748851223239 	-254135.653778	89492.8449146 	35793.931214 	19091.4253812	264.382362544 	16084.5418074	1.
0.0793223447819 	-211707.056043	97549.7839228 	26164.4560316	17650.8527716	1260.49775006 	14870.8581823	1.
