k | dPdomega_c | dPdomega_b | dPdh | dPdmnu
1.192580000000000029e-01 1.349959568155219131e+04 -4.883102470561311202e+04 5.499397164337921822e+03 -6.723864761340139466e+02
1.243989999999999957e-01 1.295617309433104492e+04 -4.351285629572977632e+04 5.054203440865428092e+03 -6.476679602579304174e+02
1.296370000000000022e-01 1.307488019311077551e+04 -3.640505610473571869e+04 4.145327171232512228e+03 -6.203912201021198598e+02
1.349670000000000036e-01 1.361429791969537473e+04 -2.902850047321289458e+04 2.984689188726222255e+03 -5.868088093749304335e+02
1.403860000000000108e-01 1.420691118234219175e+04 -2.299803823861377168e+04 1.864842125765189394e+03 -5.480316228475542175e+02
1.458939999999999959e-01 1.448814189076983712e+04 -1.945592476745170643e+04 1.060093908386145358e+03 -5.060885417271528581e+02
1.514939999999999898e-01 1.423456771244689662e+04 -1.872812398422115803e+04 7.242336841618930521e+02 -4.643249200941710342e+02
1.571799999999999864e-01 1.342854182575387858e+04 -2.024181553096444622e+04 8.541474026883714714e+02 -4.273513653325965151e+02
1.629490000000000105e-01 1.223673643105404517e+04 -2.286562297977229900e+04 1.305392854318291711e+03 -3.965905950738003867e+02
1.688030000000000086e-01 1.092505851836061629e+04 -2.531103897167509058e+04 1.860993688606467003e+03 -3.732094275899012814e+02
1.747410000000000074e-01 9.763509826660609178e+03 -2.647556990223651519e+04 2.298147403646840303e+03 -3.560846945074197265e+02
1.807610000000000050e-01 8.958609083154813561e+03 -2.572799532071698559e+04 2.452310617937440838e+03 -3.428524885183669539e+02
1.868579999999999963e-01 8.620434137119071238e+03 -2.313432282419678450e+04 2.270576076637962160e+03 -3.306726236774769632e+02
1.930330000000000101e-01 8.675839496227132258e+03 -1.930402156909299083e+04 1.770670831119677359e+03 -3.170885008787719812e+02
1.992879999999999929e-01 8.911328562419581431e+03 -1.540960009621112840e+04 1.152563960950249111e+03 -3.009558904942786626e+02
2.056169999999999942e-01 9.059480121695996786e+03 -1.256580570790987440e+04 6.319683303156630245e+02 -2.824685888803650755e+02
2.120170000000000110e-01 8.945936819605756682e+03 -1.133855767738949908e+04 3.557734458753544118e+02 -2.636164864726707719e+02
2.184899999999999898e-01 8.529493244610015608e+03 -1.161693117679365787e+04 3.527157045761402969e+02 -2.450719290707013158e+02
2.250350000000000128e-01 7.886890422606988068e+03 -1.279774092324618687e+04 5.558093446493646752e+02 -2.295565435946596438e+02
2.316479999999999928e-01 7.167549564289201953e+03 -1.405435637028291967e+04 8.424423415302057947e+02 -2.170271268533091700e+02
2.383260000000000101e-01 6.534890448399258275e+03 -1.467119174709304934e+04 1.076779763054861633e+03 -2.073895390316207852e+02
2.450700000000000101e-01 6.104205115804113120e+03 -1.427606555519334870e+04 1.157464365832752264e+03 -1.992889494532933554e+02
2.518799999999999928e-01 5.909515369782445305e+03 -1.290991167141610822e+04 1.051205020243044146e+03 -1.917971068270805119e+02
2.587510000000000088e-01 5.886876521425731880e+03 -1.102408961741240637e+04 8.089597505276049105e+02 -1.839115461591406415e+02
2.656810000000000005e-01 5.914002880095702494e+03 -9.246686437232636308e+03 5.311104521192072525e+02 -1.753764769493173787e+02
2.726689999999999947e-01 5.868560406399319618e+03 -8.092653622563010686e+03 3.217715509707747970e+02 -1.655382466789343141e+02
2.797160000000000202e-01 5.683692328569721212e+03 -7.743594813324968527e+03 2.454089959107618029e+02 -1.561299966831294626e+02
2.868169999999999886e-01 5.371173321457220482e+03 -8.030008916113065425e+03 2.977791690443560242e+02 -1.475518115256833767e+02
2.939709999999999823e-01 4.996862305784116870e+03 -8.537213236046680322e+03 4.193893248728319350e+02 -1.399473648971326725e+02
3.011759999999999993e-01 4.647532812786091199e+03 -8.844953339122626858e+03 5.320988859610311010e+02 -1.339733581888376079e+02
3.084319999999999840e-01 4.386719425917740409e+03 -8.698325585475953631e+03 5.803355506676458617e+02 -1.286354691716963714e+02
3.157360000000000166e-01 4.231636998651949398e+03 -8.092066689862072963e+03 5.449561245324193806e+02 -1.237113127951595004e+02
3.230850000000000111e-01 4.153414171396522761e+03 -7.224650477897506789e+03 4.444059647767790011e+02 -1.187469971305841199e+02
3.304779999999999940e-01 4.098604785920463655e+03 -6.387477694390618126e+03 3.258613983952689637e+02 -1.136490368415812497e+02
3.379139999999999922e-01 4.016817792562464092e+03 -5.820702070255577382e+03 2.382284655729009160e+02 -1.084528446570711679e+02
3.453910000000000036e-01 3.882273350596231012e+03 -5.600593092324710597e+03 2.055560585471554305e+02 -1.032822614820005924e+02
3.529050000000000242e-01 3.702047687967973616e+03 -5.637876072496000234e+03 2.237346735405837421e+02 -9.841828567897536573e+01
3.604570000000000274e-01 3.506240975687462196e+03 -5.757012654911220125e+03 2.689995547210900781e+02 -9.435880293111938499e+01
3.680439999999999823e-01 3.328779108046414422e+03 -5.770048316788308512e+03 3.067506164835891695e+02 -9.048850686681755917e+01
3.756639999999999979e-01 3.189006575292359685e+03 -5.591627080631626086e+03 3.134900180399391161e+02 -8.714000218806985743e+01
3.833150000000000168e-01 3.088285263457292785e+03 -5.244066401077926457e+03 2.874951045114821113e+02 -8.389986319290869687e+01
3.909940000000000082e-01 3.012664216765285801e+03 -4.827646731147836363e+03 2.426729560491703239e+02 -8.064105584537543336e+01
3.987020000000000008e-01 2.940411481546828782e+03 -4.466202935321873156e+03 1.981354993562872266e+02 -7.753495126503523238e+01
4.064349999999999907e-01 2.857064301782409984e+03 -4.230139862369154798e+03 1.694006078043916830e+02 -7.437041917653907319e+01
4.141909999999999759e-01 2.758942307072607946e+03 -4.118233299062197148e+03 1.615116839595091562e+02 -7.136239122156830206e+01
4.219680000000000097e-01 2.650686091822615708e+03 -4.081336395149264717e+03 1.684484134271026790e+02 -6.860511007865711974e+01
4.297659999999999814e-01 2.542929558980865750e+03 -4.045634921592687078e+03 1.792892520450973279e+02 -6.602071683975559324e+01
4.375809999999999977e-01 2.446276770382883569e+03 -3.959609405173964205e+03 1.857312103327170121e+02 -6.368208029991060215e+01
4.454110000000000014e-01 2.364131983502700677e+03 -3.809937372467977639e+03 1.821253943823590475e+02 -6.142474016327808073e+01
4.532550000000000190e-01 2.294648641673104521e+03 -3.615480092602500463e+03 1.677466078704344170e+02 -5.929876465909286765e+01
4.611120000000000219e-01 2.232677546959257143e+03 -3.415587360438934866e+03 1.483934747227777677e+02 -5.721935381709331381e+01
4.689780000000000060e-01 2.171375941723802498e+03 -3.249192507962647142e+03 1.313075463999837211e+02 -5.519792483824991081e+01
4.768510000000000248e-01 2.106950378807291145e+03 -3.131825805866112205e+03 1.205550793982939126e+02 -5.326973260554916578e+01
4.847310000000000230e-01 2.039537818541540673e+03 -3.057885895038670697e+03 1.178665772278500725e+02 -5.142497212471320722e+01
4.926139999999999963e-01 1.971880864925963351e+03 -3.002571161515041695e+03 1.206663914439239988e+02 -4.970762665620897991e+01
5.004999999999999449e-01 1.907272390925731543e+03 -2.938731751807134060e+03 1.229708545426772019e+02 -4.804003528603967510e+01
5.083860000000000046e-01 1.848118376696741734e+03 -2.853267076773604458e+03 1.211744661725561514e+02 -4.658454047854498725e+01
5.162689999999999779e-01 1.794688310528549891e+03 -2.746235707778937922e+03 1.151650125372640332e+02 -4.503592863961379322e+01
5.241489999999999760e-01 1.745563303986244364e+03 -2.632288225078744290e+03 1.064236607407985531e+02 -4.361358144657110358e+01
5.320219999999999949e-01 1.698785637624504034e+03 -2.528409659684420603e+03 9.773204691704044933e+01 -4.221984863559534773e+01
5.398880000000000345e-01 1.652702972532952799e+03 -2.443369559428218963e+03 9.189714972230824230e+01 -4.094138651000219653e+01
5.477450000000000374e-01 1.606692472956399797e+03 -2.377028323010203621e+03 8.885627529542908576e+01 -3.965920136880057356e+01
5.555889999999999995e-01 1.561199068010184192e+03 -2.320285069225686584e+03 8.716871513796722581e+01 -3.846086631531418476e+01
5.634190000000000031e-01 1.517095304650616526e+03 -2.265007086498917943e+03 8.613516905413862901e+01 -3.731537078457615308e+01
5.712340000000000195e-01 1.475200045247099524e+03 -2.205681155139395742e+03 8.466026995323366577e+01 -3.622271465265944101e+01
5.790319999999999911e-01 1.435814958208854023e+03 -2.140423509536064103e+03 8.183964536416876001e+01 -3.513780215150045905e+01
5.868090000000000250e-01 1.398675878258168041e+03 -2.073938080143932439e+03 7.815621454435662940e+01 -3.413613983748448533e+01
5.945650000000000102e-01 1.363263215916904983e+03 -2.007901102698839622e+03 7.432274292548677863e+01 -3.318177848267282570e+01
6.022980000000000000e-01 1.329159359375644954e+03 -1.948096807760123966e+03 7.055346408046627005e+01 -3.232151809634621742e+01
6.100060000000000482e-01 1.296092497996607335e+03 -1.894016707652572222e+03 6.744534667844816056e+01 -3.151083996899254203e+01
6.176850000000000396e-01 1.264061318317459609e+03 -1.846412062039368038e+03 6.555196421485641167e+01 -3.059247469517798379e+01
6.253360000000000030e-01 1.232999550622957713e+03 -1.802508916960655824e+03 6.410322536530522086e+01 -2.978166526820001181e+01
6.329559999999999631e-01 1.202932486312979108e+03 -1.758989330353235573e+03 6.253228964997716588e+01 -2.906929111764178586e+01
6.405429999999999735e-01 1.174009004558405650e+03 -1.713677931391227958e+03 6.081787227679656382e+01 -2.846319210400321253e+01
6.480949999999999767e-01 1.146206406199016101e+03 -1.668156645178970393e+03 5.902594539366513970e+01 -2.788940701839121417e+01
6.556089999999999973e-01 1.119734776257396106e+03 -1.624261547757879271e+03 5.713636796953520047e+01 -2.726185997155023699e+01
6.630859999999999532e-01 1.094246928333815958e+03 -1.583055793872017148e+03 5.517567378305028569e+01 -2.652704857802594773e+01
6.705219999999999514e-01 1.069830742997765583e+03 -1.545565902216365203e+03 5.324926236467762664e+01 -2.570336077382807716e+01
6.779150000000000453e-01 1.046181723610331346e+03 -1.510276347895908202e+03 5.145522085000818180e+01 -2.490243880075994554e+01
6.852639999999999842e-01 1.023390860754830896e+03 -1.476943284344330550e+03 4.981984467568548780e+01 -2.415246644594142822e+01
6.925679999999999614e-01 1.001369581372469497e+03 -1.444871749271100271e+03 4.831867753167522039e+01 -2.346734828678433971e+01
6.998240000000000016e-01 9.801131836124438905e+02 -1.413627136065216519e+03 4.694602377870143073e+01 -2.286426943953357949e+01
7.070290000000000186e-01 9.596754104500142830e+02 -1.382836366263888522e+03 4.570031544163778392e+01 -2.236487285032376704e+01
7.141830000000000123e-01 9.399440893807778821e+02 -1.352434709202358817e+03 4.452737378482171238e+01 -2.193342912259165445e+01
7.212840000000000362e-01 9.209163564595406797e+02 -1.322692385434503649e+03 4.339663420266425220e+01 -2.153838197239872443e+01
7.283309999999999507e-01 9.026173095653603013e+02 -1.293802187127049365e+03 4.230238653930274495e+01 -2.116881491693922257e+01
7.353189999999999449e-01 8.849529813633533877e+02 -1.265803823972867804e+03 4.123864282848713003e+01 -2.081227439746532681e+01
7.422490000000000476e-01 8.678943521220541015e+02 -1.238773199646728926e+03 4.020252104025892947e+01 -2.046073142361724351e+01
7.491200000000000081e-01 8.514287665297121066e+02 -1.212809174455617722e+03 3.919194535039024174e+01 -2.010650927863415305e+01
7.559299999999999908e-01 8.355711801031375217e+02 -1.188073263507301363e+03 3.820588439055460128e+01 -1.974084161055760944e+01
7.626739999999999631e-01 8.202583712811452870e+02 -1.164502621499476163e+03 3.724515763751351471e+01 -1.936265561738952101e+01
7.693520000000000358e-01 8.054698375478126309e+02 -1.141977484100809079e+03 3.631955601206767881e+01 -1.898331626614613299e+01
7.759650000000000158e-01 7.911835428097438125e+02 -1.120362022678344601e+03 3.543504870075849311e+01 -1.861252428383620838e+01
7.825100000000000389e-01 7.773866034350038490e+02 -1.099610751037048885e+03 3.459089730716392097e+01 -1.825145488619443057e+01
7.889829999999999899e-01 7.640682313264319419e+02 -1.079685797412915463e+03 3.378487719124455424e+01 -1.790065524967226196e+01
7.953829999999999512e-01 7.512115122247524823e+02 -1.060541566512150439e+03 3.301457582274862546e+01 -1.756044618994395279e+01
8.017119999999999802e-01 7.387940906398123388e+02 -1.042125960918952387e+03 3.227735774307689098e+01 -1.723093694443215540e+01
8.079669999999999908e-01 7.268039768276854602e+02 -1.024404083957166677e+03 3.157131603991683733e+01 -1.691244985111302768e+01
8.141420000000000323e-01 7.152345493901923419e+02 -1.007350833876044703e+03 3.089496405344355168e+01 -1.660539467598858820e+01
8.202390000000000514e-01 7.040641297544567578e+02 -9.909203101076650455e+02 3.024602075705526261e+01 -1.630971688883239779e+01
8.262589999999999657e-01 6.932742339790648884e+02 -9.750721456622252390e+02 2.962246200209194313e+01 -1.602537198003189900e+01
8.321969999999999645e-01 6.828581517940776848e+02 -9.597838210152142437e+02 2.902317355394922771e+01 -1.575260017894757958e+01
8.380509999999999904e-01 6.728038380597466812e+02 -9.450131179300051372e+02 2.844804005517639212e+01 -1.549282444355913491e+01
8.438200000000000145e-01 6.630977379734033548e+02 -9.307141586707271017e+02 2.789712584875609735e+01 -1.524772185846034844e+01
8.495059999999999834e-01 6.537214062013199509e+02 -9.168611470335220019e+02 2.736937831045998593e+01 -1.501654226928183355e+01
8.551060000000000327e-01 6.446649692099172171e+02 -9.034480968645278836e+02 2.686371272193262882e+01 -1.479804720197749468e+01
8.606139999999999901e-01 6.359232859403895191e+02 -8.904758830841966528e+02 2.637920224572157579e+01 -1.459109914611067538e+01
8.660330000000000528e-01 6.274771962120400985e+02 -8.779233763824061043e+02 2.591421016426451729e+01 -1.439435857091097581e+01
8.713629999999999987e-01 6.193352681020190857e+02 -8.658084723437908679e+02 2.546906761254205165e+01 -1.420754627603177589e+01
8.766009999999999636e-01 6.114914361402293252e+02 -8.541302032382910738e+02 2.504287788590170649e+01 -1.402958494185754112e+01
8.817420000000000258e-01 6.039176526486779721e+02 -8.428531863302533793e+02 2.463326560123594433e+01 -1.385887310819284934e+01
8.867880000000000207e-01 5.965979763924145800e+02 -8.319568933369440629e+02 2.423901018921243278e+01 -1.369460502019243719e+01
8.917410000000000059e-01 5.895301737564097948e+02 -8.214413400895916766e+02 2.385983388746749156e+01 -1.353638580184297346e+01
8.965969999999999773e-01 5.827431159555885642e+02 -8.113576024627840297e+02 2.349724083655755180e+01 -1.338421191364889751e+01
9.013499999999999845e-01 5.761872626142400122e+02 -8.016299490345869572e+02 2.314776417815110676e+01 -1.323667965444052541e+01
9.060040000000000315e-01 5.698455844866526832e+02 -7.922322606739885487e+02 2.281035096215830649e+01 -1.309338956008445365e+01
9.105600000000000360e-01 5.637710007117711939e+02 -7.832576306178789309e+02 2.248794249216433272e+01 -1.295445715017857857e+01
9.150129999999999653e-01 5.579016775625010496e+02 -7.746033935850675789e+02 2.217664137444699080e+01 -1.281897032408686954e+01
9.193599999999999550e-01 5.522357765622346051e+02 -7.662653602701034288e+02 2.187633171220000605e+01 -1.268699437963334375e+01
9.236029999999999518e-01 5.468195925469598251e+02 -7.583292562320062871e+02 2.158928048674605904e+01 -1.255804402128292807e+01
9.277429999999999843e-01 5.415739527138098310e+02 -7.506563583531500399e+02 2.131118727921612432e+01 -1.243201302844548728e+01
9.317779999999999951e-01 5.365493136501587514e+02 -7.433379332004470825e+02 2.104455777275396855e+01 -1.230857318936047662e+01
9.357010000000000050e-01 5.317174095882663778e+02 -7.363208853400558382e+02 2.078797712928288632e+01 -1.218807763142141454e+01
9.395149999999999890e-01 5.270757087646086347e+02 -7.296019941822985402e+02 2.054130696726287653e+01 -1.207042368131379995e+01
9.432239999999999513e-01 5.226248783776047730e+02 -7.231663416608956823e+02 2.030536622962376114e+01 -1.195708266595696401e+01
9.468229999999999702e-01 5.183445609835762298e+02 -7.169815460077337548e+02 2.007882738286977187e+01 -1.184775868137303334e+01
9.503059999999999841e-01 5.142612391847738991e+02 -7.110659922148823853e+02 1.986415484911133689e+01 -1.174486867596391981e+01
9.536769999999999969e-01 5.103437035640782256e+02 -7.053814869517877923e+02 1.965905154697441404e+01 -1.164698711160373179e+01
9.569400000000000128e-01 5.065933878786764240e+02 -6.999282180935063025e+02 1.946384904860760656e+01 -1.155443595529719403e+01
9.600889999999999702e-01 5.030177856115496979e+02 -6.947169165911750497e+02 1.927895398310977271e+01 -1.146741682125840356e+01
9.631189999999999474e-01 4.995889920399724247e+02 -6.897167897583057083e+02 1.910195236229081672e+01 -1.138425468958343068e+01
9.660330000000000306e-01 4.963564122165727213e+02 -6.849872216239563159e+02 1.893676328372328044e+01 -1.130743581195619463e+01
9.688369999999999482e-01 4.932458583988609462e+02 -6.804361890060033602e+02 1.877780989446338467e+01 -1.123351675469237954e+01
9.715230000000000254e-01 4.903046022290380961e+02 -6.761250933336731350e+02 1.862843638532254786e+01 -1.116442288986365661e+01
9.740870000000000362e-01 4.875259819911384511e+02 -6.720464314046149639e+02 1.848803392828891035e+01 -1.109976407985829461e+01
9.765329999999999844e-01 4.848752389716757989e+02 -6.681554770058332906e+02 1.835409305079114617e+01 -1.103808098731807874e+01
9.788660000000000139e-01 4.823827790851763098e+02 -6.644912001176888907e+02 1.822896576806818558e+01 -1.098070764426189427e+01
9.810799999999999521e-01 4.800388047707220949e+02 -6.610417953420987942e+02 1.811178591506855184e+01 -1.092713101634026351e+01
9.831680000000000419e-01 4.778282273684724260e+02 -6.577886981553632495e+02 1.800127483419084484e+01 -1.087660346480441298e+01
9.851349999999999829e-01 4.757515221602013753e+02 -6.547319734354143748e+02 1.789757943330030443e+01 -1.082921629967667343e+01
9.869890000000000052e-01 4.738338427950988034e+02 -6.519049389766994409e+02 1.780267495364382313e+01 -1.078601334127176870e+01
9.887209999999999610e-01 4.720423537657796942e+02 -6.492639337542108251e+02 1.771401553683421071e+01 -1.074565329598736163e+01
9.903239999999999821e-01 4.703842955013463438e+02 -6.468196315765841291e+02 1.763195950614956331e+01 -1.070829928178937784e+01
9.918059999999999654e-01 4.688513932256818180e+02 -6.445598338053785028e+02 1.755609734927205423e+01 -1.067376487814532737e+01
9.931720000000000548e-01 4.674563103888471574e+02 -6.425021520430094597e+02 1.748740950871257738e+01 -1.064251729497618548e+01
9.944159999999999666e-01 4.661991008023754262e+02 -6.406470301626782202e+02 1.742577662514398540e+01 -1.061449499175015276e+01
9.955279999999999685e-01 4.650752928762044576e+02 -6.389887540124141196e+02 1.737068356523379364e+01 -1.058944611619762100e+01
9.965169999999999861e-01 4.640757910425865589e+02 -6.375139022924399796e+02 1.732168443191438811e+01 -1.056716793461357895e+01
9.973910000000000275e-01 4.631925103524125689e+02 -6.362105449585094448e+02 1.727838287223676872e+01 -1.054748023926023848e+01
9.981419999999999737e-01 4.624335357547917624e+02 -6.350906120548688705e+02 1.724117523914994266e+01 -1.053056323787538950e+01
9.987589999999999524e-01 4.618099840547490658e+02 -6.341705073923573082e+02 1.721060651795876595e+01 -1.051666471609849118e+01
9.992499999999999716e-01 4.613137703031753745e+02 -6.334383009267280613e+02 1.718628035571424562e+01 -1.050560446619175181e+01
9.996300000000000185e-01 4.609297352204909544e+02 -6.328716238250191282e+02 1.716745359063702026e+01 -1.049704459864681994e+01
9.998869999999999703e-01 4.606700062303597747e+02 -6.324883711536002693e+02 1.715472075215058467e+01 -1.049125542507038134e+01
1.000000000000000000e+00 4.605558063241930995e+02 -6.323198592786183099e+02 1.714912226674604057e+01 -1.048870999077412591e+01
