omegabh2 omegach2 h tau mnu logA ns calPlanck acib217 xi asz143 aps100 aps143 aps143217 aps217 aksz kgal100 kgal143 kgal143217 kgal217 cal0 cal2
1.2807873008559147e8	-2.950438444633815e7	-8.081314693651333e6	-5.33225439046601e6	-768651.1116976356	2.645297403914447e6	2.533256923592326e6	-6.376081089359996e6	3137.1523083242323	-19156.435647472863	1135.3061920017628	-11.794216877279364	755.7954039806037	237.63787742108647	1411.1575359839194	6105.946665504173	-23.100864631273353	911.1561015715776	-669.5055534500691	1408.2022773793553	283433.5578916125	-2.603176556607796e6
-2.950438444634535e7	1.5893432001899784e7	3.202235050631523e6	4.759544677648163e6	303217.92752305535	-2.378229958604984e6	-1.0952405580131323e6	5.082154848199995e6	-855.8559769946235	4186.704737366108	-1241.672355749753	-25.63574627564625	-281.52202001704643	24.815955859690366	-337.8898283705697	-2043.0875336643976	-219.6791020613819	-527.1542801934588	363.3882856313503	-443.7978280805288	870505.5192966973	843004.801128182
-8.081314693651561e6	3.2022350506312177e6	769796.2244743179	700242.7154191072	73790.64841018232	-350682.09354639536	-254828.6313226156	772223.820248667	-195.0124397205324	1108.2692097821102	-200.54598232275967	-3.081382078946918	-61.14064359751095	-1.1163974435987707	-82.16879195760586	-442.71388377915054	-20.76508738453303	-95.63604748953657	60.335455198214134	-91.64945305361589	66035.63189047585	172446.31174761616
-5.332254390475706e6	4.75954467764964e6	700242.7154196175	2.8501758172119707e6	62260.23141261116	-1.4196891214263593e6	-672351.9021594768	3.005482225893487e6	-466.3179421318119	2117.0523761097506	-772.9165108789218	-16.17430740768348	-165.05957531685152	28.021761952263002	-181.81212476681878	-1156.3366734761055	-121.93743452791368	-317.2947689794466	218.0291624271594	-244.97915977955188	510420.1463417882	470289.2642358291
-768651.1116976454	303217.9275230232	73790.64841018159	62260.23141256125	7125.819925731879	-31221.27241459692	-23144.045405045745	68927.88322156653	-18.182002336753406	104.73628575434397	-18.012094985951986	-0.27050443654154516	-5.633311262494279	-0.20060423484158862	-7.718501010060669	-41.023071054004774	-1.8845680164858678	-8.733870367373825	5.439825306299793	-8.460707965433768	5478.563714964679	15927.272606207876
2.6452974039193e6	-2.378229958605718e6	-350682.0935466505	-1.4196891214263535e6	-31221.2724146219	711570.5631794274	336454.57418757747	-1.5065089214553342e6	235.77312162779904	-1070.2565531589464	387.0242054580697	8.038087674777605	83.03895308246642	-13.94233841778076	92.11031106771884	582.7841359140688	61.478701623314116	158.77484213486045	-109.16751624330243	123.50418476729187	-255446.8167358879	-237671.226900731
2.533256923594862e6	-1.0952405580134091e6	-254828.63132275513	-672351.9021592563	-23144.045405059635	336454.5741874688	328527.93459479464	-741467.5802489436	202.43521328400354	-1161.8650436538142	218.83879910295425	3.2254342419678843	68.62296455617948	-2.6565379728822824	86.70379400246772	476.49391124173076	3.6421252352623514	103.42101956824327	-58.39481965092212	90.45777679009706	-18811.19925458813	-172824.98876667995
-6.376081089369111e6	5.0821548481998285e6	772223.8202490245	3.0054822258922188e6	68927.88322160415	-1.5065089214547048e6	-741467.580248875	3.407593896239311e6	-713.8760290368493	933.2104486280489	-950.997334956128	-16.24034259216019	-191.29580626271314	93.27153170845686	-292.6668427981181	-1328.9461880836338	-124.1874726880278	-380.23152469808036	446.24583267435247	-417.1185312674789	514308.49144729215	741776.0217938873
3137.1523083224124	-855.855976989126	-195.0124397200185	-466.31794212744904	-18.182002336712035	235.77312162563993	202.43521328302435	-713.8760290324833	0.8675625718827006	4.294926679631207	0.43837279284508823	-0.005356786401137324	0.05666908889232899	-0.21542519192443793	0.3828539566341533	0.5125999090138423	-0.01882763095425472	0.16314147214786912	-0.7180636261918174	0.576046530883913	93.08316103603876	-983.835004047722
-19156.43564754701	4186.704737434959	1108.2692097917031	2117.0523761493955	104.73628575516562	-1070.2565531788046	-1161.8650436634912	933.2104486709646	4.294926679621687	107.20295566130721	9.99870969180374	0.012211842650981842	1.1011635386871987	-4.557581989430559	2.294228555653219	-2.86259043162304	0.048487880991127254	2.423802987031705	-8.982432946815589	4.070262307525093	-351.2118715380278	-3356.7979188157915
1135.3061919952272	-1241.6723557423568	-200.5459823216975	-772.916510874732	-18.01209498586398	387.0242054559074	218.83879910196006	-950.9973349520673	0.4383727928455779	9.998709691817995	2.7652658966802406	0.022519426896935178	0.42691246906583546	-0.6310215397055158	0.25718040944693493	0.4757506848029421	0.11080158852103168	0.741424026075606	-1.4378233691226925	0.49043936810999184	-446.3096986437945	95.07419460365328
-11.794216876926775	-25.635746275817695	-3.0813820789780504	-16.17430740775556	-0.2705044365445072	8.038087674816833	3.2254342419879865	-16.24034259223267	-0.005356786401098591	0.012211842651148266	0.022519426896982272	0.0031850611466811493	-0.003227082638440285	0.001786173903357365	-0.0013821721237022267	0.003127525599274838	0.012864287820572591	-0.013945511873048043	0.008933795529111095	-0.004944970665519351	-53.86481424220559	7.273191729909457
755.7954039789181	-281.5220200157294	-61.14064359730237	-165.05957531623116	-5.633311262475603	83.03895308213214	68.62296455602424	-191.29580626212424	0.056669088892464504	1.1011635386900729	0.4269124690659114	-0.0032270826384493984	0.11589154433225604	-0.10998121635299647	0.037707989837199946	0.12071897456352675	-0.014143038808486283	0.1867595504367069	-0.2299974981599318	0.06592723012999634	59.4261314921533	54.619463296336946
