Derivatives of the galaxy P(k) at mu=0.0,0.5,1.0 and at z=0.75, with bias b=1.0 
omega_c = 0.11923, omega_b =  0.02247, h = 0.677, m_nu = 0.06 eV. Other parameters: A_s = 2.10732*10^-9, n_s = 0.96824,
k | dP_gg / d theta, mu=0 |  dP_gg / d theta, mu = 0.5 | dP_gg / d theta, mu = 1.0 | x4 
0.25188   	5880.68 	9040.63 	22515.1 	-12942. 	-18335.7	-40107.5	1052.14	1329.64	2286.4    	-1.78976e6	-2.68633e6	-6.4582e6 
0.258751  	5860.51 	8991.15 	22326.1 	-11043.4	-15593.4	-33906.1	806.459	980.483	1518.49   	-1.72206e6	-2.58404e6	-6.20978e6
0.265681  	5899.12 	9025.14 	22320.5 	-9267.66	-13033.4	-28135.7	527.616	583.998	645.687   	-1.64219e6	-2.46279e6	-5.91328e6
0.272669  	5865.98 	8953.08 	22065.8 	-8099.53	-11358.2	-24393.3	321.559	294.085	19.3432   	-1.56082e6	-2.33992e6	-5.61525e6
0.279716  	5696.3  	8682.33 	21356.3 	-7768.33	-10901.2	-23441. 	246.289	194.446	-171.556  	-1.46324e6	-2.1931e6 	-5.26095e6
0.286817  	5388.28 	8212.23 	20197.8 	-8060.26	-11348.9	-24551.8	297.26 	277.704	53.2345   	-1.37807e6	-2.06508e6	-4.95251e6
0.293971  	5009.68 	7642.45 	18822.4 	-8562.4 	-12099.1	-26342.4	416.964	459.724	499.395   	-1.31169e6	-1.96511e6	-4.71097e6
0.301176  	4645.82 	7097.25 	17515.1 	-8874.5 	-12569.8	-27482.3	532.064	633.764	922.477   	-1.25754e6	-1.88355e6	-4.51382e6
0.308432  	4371.38 	6684.43 	16519.4 	-8731.76	-12375.6	-27088.7	582.347	712.523	1123.81   	-1.20511e6	-1.80496e6	-4.32525e6
0.315736  	4207.93 	6434.28 	15900.4 	-8124.79	-11504.8	-25141.8	547.458	666.901	1038.72   	-1.1614e6 	-1.73863e6	-4.16319e6
0.323085  	4134.03 	6314.33 	15579.1 	-7253.22	-10249.1	-22314.6	446.421	525.02 	733.263   	-1.11349e6	-1.66655e6	-3.98926e6
