2.500000e+01 7.525303e-08 5.689703e-08 3.340939e-08 8.302709e-07 1.663973e-08 1.110755e-08 8.923958e-09 1.589097e-07 1.607494e-07 8.590155e-08 2.762619e-07 5.540365e-09 5.204680e-09 4.974648e-09
2.600000e+01 7.527965e-08 5.697313e-08 3.343829e-08 8.301095e-07 1.663637e-08 1.110925e-08 8.926366e-09 1.589119e-07 1.608476e-07 8.592547e-08 2.762561e-07 5.540500e-09 5.204888e-09 4.974871e-09
2.700000e+01 7.530797e-08 5.705295e-08 3.346875e-08 8.299694e-07 1.663345e-08 1.111130e-08 8.929073e-09 1.589186e-07 1.609550e-07 8.595317e-08 2.762533e-07 5.540702e-09 5.205167e-09 4.975168e-09
2.800000e+01 7.533782e-08 5.713642e-08 3.350072e-08 8.298481e-07 1.663090e-08 1.111369e-08 8.932057e-09 1.589292e-07 1.610711e-07 8.598435e-08 2.762529e-07 5.540964e-09 5.205513e-09 4.975533e-09
2.900000e+01 7.536916e-08 5.722350e-08 3.353419e-08 8.297430e-07 1.662867e-08 1.111637e-08 8.935301e-09 1.589433e-07 1.611954e-07 8.601877e-08 2.762549e-07 5.541280e-09 5.205918e-09 4.975959e-09
3.000000e+01 7.540184e-08 5.731416e-08 3.356911e-08 8.296522e-07 1.662672e-08 1.111934e-08 8.938789e-09 1.589606e-07 1.613275e-07 8.605624e-08 2.762588e-07 5.541647e-09 5.206379e-09 4.976441e-09
3.100000e+01 7.543584e-08 5.740838e-08 3.360548e-08 8.295740e-07 1.662503e-08 1.112257e-08 8.942509e-09 1.589807e-07 1.614671e-07 8.609659e-08 2.762647e-07 5.542060e-09 5.206891e-09 4.976977e-09
3.200000e+01 7.547107e-08 5.750614e-08 3.364326e-08 8.295070e-07 1.662357e-08 1.112604e-08 8.946449e-09 1.590033e-07 1.616141e-07 8.613966e-08 2.762722e-07 5.542516e-09 5.207451e-09 4.977562e-09
3.300000e+01 7.550750e-08 5.760744e-08 3.368245e-08 8.294501e-07 1.662230e-08 1.112976e-08 8.950600e-09 1.590282e-07 1.617681e-07 8.618535e-08 2.762813e-07 5.543014e-09 5.208057e-09 4.978193e-09
3.400000e+01 7.554508e-08 5.771225e-08 3.372303e-08 8.294021e-07 1.662121e-08 1.113370e-08 8.954955e-09 1.590552e-07 1.619290e-07 8.623353e-08 2.762919e-07 5.543549e-09 5.208706e-09 4.978868e-09
3.500000e+01 7.558377e-08 5.782059e-08 3.376499e-08 8.293623e-07 1.662028e-08 1.113785e-08 8.959507e-09 1.590842e-07 1.620966e-07 8.628413e-08 2.763039e-07 5.544121e-09 5.209395e-09 4.979585e-09
3.600000e+01 7.562353e-08 5.793245e-08 3.380832e-08 8.293297e-07 1.661950e-08 1.114221e-08 8.964250e-09 1.591150e-07 1.622709e-07 8.633707e-08 2.763171e-07 5.544727e-09 5.210124e-09 4.980341e-09
3.700000e+01 7.566436e-08 5.804784e-08 3.385303e-08 8.293038e-07 1.661885e-08 1.114677e-08 8.969179e-09 1.591475e-07 1.624516e-07 8.639228e-08 2.763316e-07 5.545367e-09 5.210889e-09 4.981136e-09
