Derivatives of the galaxy P(k) at mu=0.0,0.5,1.0 and at z=1.0, with bias b=1.0 
omega_c = 0.11923, omega_b =  0.02247, h = 0.677, m_nu = 0.06 eV. Other parameters: A_s = 2.10732*10^-9, n_s = 0.96824,
k | dP_gg / d theta, mu=0 |  dP_gg / d theta, mu = 0.5 | dP_gg / d theta, mu = 1.0 | x4 
0.129637  	18475.6 	29046.8 	63669.6 	-31025.5	-42910.2	-100781.	1854.85 	1798.47 	5338.96	-56847.5	-85107.1	-214740.
0.134967  	18059.  	28095.6 	60066.2 	-24604.2	-33916.1	-81633.7	1093.34 	835.051 	3730.24	-55150.4	-82781. 	-210080.
0.140386  	17708.7 	27241.3 	56849.6 	-19518.6	-26865.9	-66778.5	366.182 	-78.6281	2168.02	-51713.4	-77861.4	-199090.
0.145894  	17265.8 	26322.8 	54065.4 	-16761.3	-23131.8	-58926.8	-128.769	-683.853	1068.78	-47763.4	-72107.1	-185545.
0.151494  	16623.8 	25228.8 	51653.6 	-16371. 	-22729.5	-57937.8	-293.63 	-857.339	629.369	-44526.6	-67261.5	-173251.
0.15718   	15762.1 	23936.  	49502.  	-17950.8	-25070.3	-62496.6	-136.019	-612.548	846.349	-40374.8	-60986. 	-157052.
0.162949  	14771.1 	22546.2 	47564.9 	-20429.7	-28628. 	-69406.5	238.635 	-90.3509	1513.24	-36867.3	-55608.1	-142664.
0.168803  	13765.1 	21173.7 	45725.8 	-22551.7	-31627.5	-74982.3	670.966 	500.    	2316.18	-34838.7	-52385.2	-133309.
0.174741  	12839.4 	19902.3 	43830.4 	-23467.8	-32887.5	-76862.7	1013.07 	966.012 	2957.15	-32514.1	-48793.9	-123575.
0.180761  	12079.3 	18808.8 	41794.1 	-22685.9	-31739.2	-73772.2	1146.08 	1153.88 	3188.76	-31159.5	-46719.3	-118017.
0.186858  	11535.9 	17947.9 	39686.8 	-20210.1	-28209.8	-65841.6	1027.81 	1011.3  	2919.88	-30448.9	-45654.8	-115339.
0.193033  	11169.2 	17271.1 	37534.1 	-16809.4	-23407.7	-55462.7	707.825 	605.805 	2245.  	-29166. 	-43814.9	-111292.
0.199288  	10902.4 	16705.  	35468.9 	-13438.7	-18684.3	-45432.9	304.686 	93.7139 	1395.37	-28137.3	-42375.6	-108314.
0.205617  	10628.9 	16145.4 	33596.1 	-11006.5	-15309.4	-38309. 	-34.691 	-332.427	667.74 	-26850.9	-40516.8	-104091.
0.212017  	10265.4 	15510.8 	31962.4 	-10025.6	-13991.5	-35487.5	-205.176	-536.457	275.218	-25134. 	-37960.8	-97809.4
0.21849   	9788.16 	14780.3 	30561.1 	-10397.7	-14571.5	-36554. 	-179.377	-483.985	280.283	-23399.2	-35319.5	-90915.8
0.225035  	9229.67 	13989.1 	29347.  	-11506.9	-16164.5	-39603.6	-3.42887	-237.431	591.528	-21946.2	-33053.2	-84641. 
0.231648  	8655.83 	13201.8 	28234.2 	-12630. 	-17752.9	-42557.8	225.697 	75.7119 	1017.96	-20335.7	-30559.3	-77857.4
0.238326  	8133.94 	12481.9 	27137.  	-13141.9	-18460.1	-43632.4	409.248 	326.155 	1359.56	-19339.3	-28988.9	-73408. 
0.24507   	7710.5  	11869.5 	25989.7 	-12712.3	-17833.1	-41950. 	477.131 	423.182 	1474.06	-18348.6	-27472.3	-69414.3
0.25188   	7400.47 	11377.8 	24797.7 	-11422.2	-15998.6	-37825.1	412.967 	346.703 	1326.33	-17699.6	-26510.2	-67059.6
0.258751  	7174.8  	10975.  	23588.5 	-9728.5 	-13608.5	-32640.3	253.509 	145.771 	985.85 	-17177.6	-25764.1	-65408.9
0.265681  	6981.81 	10610.4 	22427.3 	-8184.73	-11447.7	-28027.5	72.3604 	-82.5985	600.747	-16551. 	-24859.8	-63377.8
0.272669  	6765.63 	10228.6 	21357.6 	-7199.91	-10082.8	-25102. 	-56.6071	-241.978	318.249	-15860.2	-23850.2	-60992.5
